email_ratio,file_ratio,http_ratio,device_ratio,logon_ratio,feature_completeness,unique_event_types,mean_feature_0,mean_feature_1,mean_feature_2,mean_feature_3,mean_feature_4,mean_feature_5,mean_feature_6,mean_feature_7,mean_feature_8,mean_feature_9,mean_feature_10,mean_feature_11,mean_feature_12,mean_feature_13,mean_feature_14,mean_feature_15,mean_feature_16,mean_feature_17,mean_feature_18,mean_feature_19,mean_feature_20,mean_feature_21,mean_feature_22,mean_feature_23,mean_feature_24,mean_feature_25,mean_feature_26,mean_feature_27,mean_feature_28,mean_feature_29,mean_feature_30,mean_feature_31,mean_feature_32,mean_feature_33,mean_feature_34,mean_feature_35,mean_feature_36,mean_feature_37,mean_feature_38,mean_feature_39,mean_feature_40,mean_feature_41,mean_feature_42,mean_feature_43,mean_feature_44,mean_feature_45,mean_feature_46,mean_feature_47,mean_feature_48,mean_feature_49,mean_feature_50,mean_feature_51,mean_feature_52,mean_feature_53,mean_feature_54,mean_feature_55,mean_feature_56,mean_feature_57,mean_feature_58,mean_feature_59,mean_feature_60,mean_feature_61,mean_feature_62,mean_feature_63,user,week,session_id,mode,n_events,duration_minutes,malicious_ratio
0.0,0.0,0.0,0.0,1.0,0.59375,1,1.0,0.0,0.0,0.0,0.0,0.75,0.42857143,0.0,0.0,-1.0,-1.8369701e-16,0.43388373,-0.90096885,0.5,0.8660254,0.5,0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.2,7.4,3.6,8.0,6.2,0.33333334,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDH0580,2,18,session,1,0.0,1.0
0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.6785714285714286,3,0.14285715,0.2857143,0.0,0.0,0.5714286,0.3511905,0.5714286,1.0,0.0,0.79791737,-0.58876,-0.4338837,-0.9009689,0.5,0.8660254,0.25,0.0,0.20000002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.2,7.4000006,3.6000001,8.0,6.2000003,0.3333333,0.0,0.59999996,1.0,1.0,0.0,0.2857143,0.0,0.0,0.0,0.08571429,0.0,0.0,0.028571429,0.0,0.0,0.0,0.019585714,0.026999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDH0580,2,19,session,7,84.83333333333333,1.0
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.7135416666666666,2,0.0,0.6666667,0.0,0.0,0.33333334,0.5,0.5714286,1.0,0.0,0.0,-0.9772839,-0.43388376,-0.90096885,0.5,0.8660254,0.25,0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.2,7.4,3.5999997,8.0,6.1999993,0.33333334,0.0,0.6,1.0,1.0,0.0,0.6666667,0.0,0.0,0.0,0.2,0.0,0.0,0.06666667,0.0,0.0,0.0,0.0093,0.015333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDH0580,2,20,session,3,73.55,1.0
0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.6763392857142857,3,0.0,0.2857143,0.0,0.42857143,0.2857143,0.5833333,0.5714286,1.0,0.0,-0.5,-0.8660254,-0.4338837,-0.9009689,0.5,0.8660254,0.25,0.0,0.20000002,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.2,7.4000006,3.6000001,8.0,6.2000003,0.3333333,0.0,0.59999996,1.0,1.0,0.0,0.2857143,0.0,0.0,0.0,0.08571429,0.0,0.113956675,0.071428575,0.0025,0.0,0.0,0.01,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDH0580,2,21,session,7,36.21666666666667,1.0
0.2,0.0,0.6,0.0,0.2,0.675,3,0.2,0.0,0.2,0.0,0.6,0.7083334,0.5714286,0.6,0.0,-0.93959534,-0.25176382,-0.43388373,-0.90096885,0.5,0.8660253,0.35,0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.2,7.4,3.6,8.0,6.2,0.33333334,0.0,0.6,1.0,1.0,0.030000001,0.0,0.2,0.060000002,0.0,0.086632594,0.00692,0.0096,0.0,0.2,0.120000005,0.0,0.022779997,0.0318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MDH0580,2,22,session,5,116.25,1.0
0.08490566037735849,0.0,0.8962264150943396,0.0,0.018867924528301886,0.6783608490566038,3,0.018867925,0.0,0.08490566,0.0,0.8962264,0.44418243,0.0,0.7924528,0.0,0.27044803,-0.6641591,0.0,1.0,0.5,0.86602575,0.3018868,0.0,0.59999937,0.0,0.0,1.0,0.0,0.0,0.40000015,0.0,0.0,1.0,0.0,9.200008,6.0,7.0,2.3999975,5.799994,0.33333343,0.0,0.20000008,0.59999937,0.0,0.008018868,0.0,0.047169812,0.0075471704,0.0,0.03779716,0.0030018867,0.0043301885,0.018867925,0.047169812,0.02264151,0.0,0.03152925,0.044179242,0.018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,0,session,106,545.0,1.0
0.0,0.0,0.0,0.0,1.0,0.59375,1,1.0,0.0,0.0,0.0,0.0,0.29166666,0.14285715,0.0,0.0,0.9659258,-0.25881904,0.7818315,0.6234898,0.5,0.8660254,0.5,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,9.2,6.0,7.0,2.4,5.8,0.33333334,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,1,session,1,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.3333333,0.14285715,1.0,0.0,0.8660254,-0.5,0.78183144,0.6234898,0.5,0.8660254,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.40000004,0.0,0.0,1.0,0.0,9.2,6.0,7.0,2.3999999,5.7999997,0.3333333,0.0,0.20000002,0.59999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.047857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,2,session,7,44.266666666666666,1.0
0.09278350515463918,0.0,0.9072164948453608,0.0,0.0,0.6805734536082474,2,0.0,0.0,0.0927835,0.0,0.9072165,0.49785236,0.14285728,1.0,0.0,0.013341188,-0.99262327,0.7818306,0.62348944,0.5,0.86602557,0.25,0.0,0.5999994,0.0,0.0,1.0,0.0,0.0,0.40000004,0.0,0.0,1.0,0.0,9.200007,6.0,7.0,2.3999977,5.799995,0.33333355,0.0,0.20000002,0.5999994,0.0,0.0092783505,0.0,0.030927835,0.0030927837,0.0,0.04130808,0.0031793816,0.004484536,0.0,0.010309278,0.022680415,0.0,0.03214845,0.045422673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,3,session,97,135.85,1.0
0.0,0.0,0.0,0.0,1.0,0.59375,1,1.0,0.0,0.0,0.0,0.0,0.6666667,0.14285715,1.0,0.0,-0.8660254,-0.5,0.7818315,0.6234898,0.5,0.8660254,0.25,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,9.2,6.0,7.0,2.4,5.8,0.33333334,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,4,session,1,0.0,1.0
0.08490566037735849,0.0,0.8962264150943396,0.0,0.018867924528301886,0.6783608490566038,3,0.018867925,0.0,0.08490566,0.0,0.8962264,0.4602987,0.28571463,0.8490566,0.0,0.18721855,-0.7282787,0.9749292,-0.22252084,0.5,0.86602575,0.28773585,0.0,0.59999937,0.0,0.0,1.0,0.0,0.0,0.40000015,0.0,0.0,1.0,0.0,9.200008,6.0,7.0,2.3999975,5.799994,0.33333343,0.0,0.20000008,0.59999937,0.0,0.008962264,0.0,0.018867925,0.0018867925,0.0,0.037964836,0.002701887,0.0038490568,0.0,0.0,0.018867927,0.0,0.032377366,0.045292456,0.018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,5,session,106,543.0,1.0
0.10714285714285714,0.0,0.8809523809523809,0.0,0.011904761904761904,0.6809895833333334,3,0.011904762,0.0,0.10714286,0.0,0.88095236,0.43303567,0.42857137,0.8452381,0.0,0.3369763,-0.77081263,0.43388373,-0.9009696,0.5,0.8660252,0.28869048,0.0,0.5999996,0.0,0.0,1.0,0.0,0.0,0.3999998,0.0,0.0,1.0,0.0,9.200007,6.0,7.0,2.3999984,5.7999954,0.33333352,0.0,0.1999999,0.5999996,0.0,0.010714287,0.0,0.05952381,0.010714287,0.0,0.048572507,0.0033809524,0.004702381,0.0,0.04761905,0.03333334,0.0,0.030924993,0.043345235,0.0,0.0,0.011904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,6,session,84,413.55,1.0
0.0,0.0,0.9545454545454546,0.0,0.045454545454545456,0.6683238636363636,2,0.045454547,0.0,0.0,0.0,0.95454544,0.6496213,0.4285714,1.0,0.0,-0.80101305,-0.58472544,0.4338837,-0.90096873,0.5,0.8660253,0.25,0.0,0.60000014,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,9.199998,6.0,7.0,2.4000006,5.800001,0.33333337,0.0,0.2,0.60000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033659093,0.047454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,7,session,22,46.63333333333333,1.0
0.08490566037735849,0.0,0.8962264150943396,0.0,0.018867924528301886,0.6783608490566038,3,0.018867925,0.0,0.08490566,0.0,0.8962264,0.48977986,0.57142925,0.8867925,0.0,0.030691506,-0.7426061,-0.4338837,-0.9009698,0.5,0.86602575,0.2783019,0.0,0.59999937,0.0,0.0,1.0,0.0,0.0,0.40000015,0.0,0.0,1.0,0.0,9.200008,6.0,7.0,2.3999975,5.799994,0.33333343,0.0,0.20000008,0.59999937,0.0,0.0061320765,0.0,0.009433962,0.00094339624,0.0,0.037632685,0.002916981,0.004009434,0.009433962,0.009433962,0.016981134,0.0,0.03192076,0.04459434,0.018867925,0.0,0.009433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJR0932,2,8,session,106,546.0,1.0
0.0,0.2,0.5,0.2,0.1,0.6703125,4,0.1,0.2,0.0,0.2,0.5,0.4041667,0.0,1.0,0.0,0.562132,-0.81834984,0.0,1.0,0.5,0.8660253,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.8000001,0.0,1.0,0.0,0.0,2.0,4.4000006,9.599999,4.0,6.5999994,0.0,0.0,0.59999996,0.8000001,0.0,0.0,0.2,0.0,0.0,0.0,0.060000002,0.0,0.052396894,0.04,0.0011,0.0,0.0,0.01452,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,0,session,10,78.65,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.5694445,0.0,1.0,0.0,-0.39367226,-0.8382645,0.0,1.0,0.5,0.8660252,0.25,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.80000013,0.0,1.0,0.0,0.0,2.0,4.4000006,9.6,4.0,6.599999,0.0,0.0,0.6,0.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032606665,0.046066664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,1,session,15,295.51666666666665,1.0
0.375,0.0,0.625,0.0,0.0,0.70703125,2,0.0,0.0,0.375,0.0,0.625,0.7447916,0.0,0.375,0.0,-0.9787036,-0.03235238,0.0,1.0,0.5,0.8660254,0.40625,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.8000001,0.0,1.0,0.0,0.0,2.0,4.4,9.599999,4.0,6.5999994,0.0,0.0,0.59999996,0.8000001,0.0,0.056250002,0.0,0.125,0.0125,0.0,0.16762626,0.0112125,0.015,0.125,0.0,0.1,0.0,0.0245875,0.03375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,2,session,8,82.16666666666667,1.0
0.0,0.0,0.8,0.0,0.2,0.65625,2,0.2,0.0,0.0,0.0,0.8,0.8666666,0.0,0.0,0.0,-0.7388905,0.6656855,0.0,1.0,0.5,0.8660253,0.5,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,2.0,4.4,9.6,4.0,6.6,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02986,0.042000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,3,session,5,61.85,1.0
0.075,0.1,0.725,0.05,0.05,0.675,5,0.05,0.05,0.075,0.1,0.725,0.6010417,0.1428571,0.725,0.0,-0.28849733,-0.44424063,0.7818317,0.6234895,0.5,0.86602545,0.31875,0.0,0.60000026,0.0,0.0,1.0,0.0,0.0,0.79999965,0.0,1.0,0.0,0.0,2.0,4.399999,9.600004,4.0,6.6000023,0.0,0.0,0.60000026,0.79999965,0.0,0.0075000003,0.05,0.05,0.01,0.0,0.048170537,0.0030125,0.029552901,0.015000001,0.05049751,0.025,0.0,0.027057499,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,4,session,40,740.0,1.0
0.2,0.0,0.6,0.0,0.2,0.675,3,0.2,0.0,0.2,0.0,0.6,0.39999998,0.2857143,1.0,0.0,0.5828427,-0.8024579,0.9749279,-0.22252092,0.5,0.8660253,0.25,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,2.0,4.4,9.6,4.0,6.6,0.0,0.0,0.6,0.8,0.0,0.05,0.0,0.2,0.1,0.0,0.086187914,0.007900001,0.012,0.0,0.2,0.16,0.0,0.02376,0.0326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,5,session,5,52.68333333333333,1.0
0.0,0.0,0.75,0.25,0.0,0.6875,2,0.0,0.25,0.0,0.0,0.75,0.5,0.2857143,1.0,0.0,0.0,-0.98296285,0.9749279,-0.22252093,0.5,0.8660254,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.8000001,0.0,1.0,0.0,0.0,2.0,4.4,9.599999,4.0,6.5999994,0.0,0.0,0.59999996,0.8000001,0.0,0.0,0.25,0.0,0.0,0.0,0.075,0.0,0.0,0.025,0.0,0.0,0.0,0.02865,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,6,session,8,88.16666666666667,1.0
0.06896551724137931,0.0,0.6896551724137931,0.20689655172413793,0.034482758620689655,0.6885775862068966,4,0.03448276,0.20689656,0.06896552,0.0,0.6896552,0.724138,0.28571424,0.55172414,0.0,-0.8547836,-0.13717982,0.9749279,-0.22252086,0.5,0.86602545,0.36206895,0.0,0.6000002,0.0,0.0,1.0,0.0,0.0,0.79999983,0.0,1.0,0.0,0.0,2.0,4.400001,9.600003,4.0,6.6000013,0.0,0.0,0.6000002,0.79999983,0.0,0.0034482758,0.20689656,0.0,0.0,0.0,0.09313192,0.0023724139,0.0033793102,0.020689655,0.0,0.013793103,0.0,0.02516207,0.035758626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,7,session,29,393.81666666666666,1.0
0.0,0.0,0.9230769230769231,0.0,0.07692307692307693,0.6658653846153846,2,0.07692308,0.0,0.0,0.0,0.9230769,0.43910253,0.42857137,1.0,0.0,0.35819975,-0.89100766,0.4338837,-0.9009688,0.5,0.86602527,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.80000013,0.0,1.0,0.0,0.0,2.0,4.4000006,9.599999,4.0,6.599999,0.0,0.0,0.59999996,0.80000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032384615,0.045230772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,8,session,13,176.95,1.0
0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.6979166666666666,3,0.0,0.16666667,0.16666667,0.0,0.6666667,0.5972222,0.42857137,1.0,0.0,-0.5593409,-0.7992005,0.4338837,-0.9009688,0.5,0.86602527,0.25,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.80000013,0.0,1.0,0.0,0.0,2.0,4.4000006,9.599999,4.0,6.599999,0.0,0.0,0.59999996,0.80000013,0.0,0.016666668,0.16666667,0.083333336,0.008333334,0.0,0.122844,0.0059583336,0.008333334,0.016666668,0.0,0.05,0.0,0.022458335,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,9,session,12,178.01666666666668,1.0
0.058823529411764705,0.11764705882352941,0.5294117647058824,0.23529411764705882,0.058823529411764705,0.6838235294117647,5,0.05882353,0.23529412,0.05882353,0.11764706,0.5294118,0.7867647,0.42857134,0.05882353,0.0,-0.92840594,0.21509393,0.4338837,-0.90096873,0.5,0.8660252,0.4852941,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.80000013,0.0,1.0,0.0,0.0,2.0,4.4000006,9.6,4.0,6.599999,0.0,0.0,0.6,0.80000013,0.0,0.014705882,0.23529412,0.05882353,0.005882353,0.0,0.09664892,0.0021588234,0.03295238,0.03529412,0.00062352937,0.023529412,0.0,0.019594118,0.027411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,10,session,17,220.81666666666666,1.0
0.0,0.0,0.0,0.0,1.0,0.59375,1,1.0,0.0,0.0,0.0,0.0,0.375,0.5714286,1.0,0.0,0.70710677,-0.70710677,-0.43388373,-0.90096885,0.5,0.8660254,0.25,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,2.0,4.4,9.6,4.0,6.6,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,11,session,1,0.0,1.0
0.09523809523809523,0.047619047619047616,0.7619047619047619,0.09523809523809523,0.0,0.6852678571428571,4,0.0,0.0952381,0.0952381,0.04761905,0.7619048,0.5158729,0.57142854,1.0,0.0,-0.09439819,-0.9423613,-0.43388373,-0.90096873,0.5,0.86602527,0.25,0.0,0.6000001,0.0,0.0,1.0,0.0,0.0,0.8000001,0.0,1.0,0.0,0.0,2.0,4.4000006,9.600001,4.0,6.5999994,0.0,0.0,0.6000001,0.8000001,0.0,0.004761905,0.0952381,0.04761905,0.004761905,0.0,0.071028695,0.0029761905,0.016709358,0.014285715,0.0002809524,0.01904762,0.0,0.025557145,0.03528571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,12,session,21,235.51666666666668,1.0
0.07142857142857142,0.0,0.7857142857142857,0.14285714285714285,0.0,0.6875,3,0.0,0.14285715,0.071428575,0.0,0.78571427,0.72321427,0.57142866,0.5,0.0,-0.8986271,-0.14900313,-0.4338837,-0.90096873,0.5,0.86602527,0.375,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.80000013,0.0,1.0,0.0,0.0,2.0,4.4000006,9.599999,4.0,6.599999,0.0,0.0,0.59999996,0.80000013,0.0,0.0035714286,0.14285715,0.0,0.0,0.0,0.07424896,0.0028357145,0.0044285716,0.014285714,0.0,0.014285714,0.0,0.025335714,0.034571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,13,session,14,232.18333333333334,1.0
0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6744791666666666,4,0.16666667,0.33333334,0.0,0.16666667,0.33333334,0.8611111,0.5714286,0.0,0.0,-0.7600796,0.63807124,-0.4338837,-0.90096885,0.5,0.8660254,0.5,0.0,0.59999996,0.0,0.0,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,2.0,4.4,9.599999,4.0,6.6,0.0,0.0,0.59999996,0.8,0.0,0.0,0.33333334,0.0,0.0,0.0,0.1,0.0,0.041953266,0.05,0.0007833333,0.0,0.0,0.010000001,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CQW0652,2,14,session,6,45.56666666666667,1.0
0.08379888268156424,0.0,0.9050279329608939,0.0,0.0111731843575419,0.6788582402234636,3,0.011173184,0.0,0.083798885,0.0,0.9050279,0.5139662,0.0,1.0,0.0,-0.07204096,-0.74951446,0.0,1.0,0.5,0.8660266,0.25,0.0,0.80000144,0.0,0.0,0.0,1.0,0.0,0.40000072,0.0,0.0,1.0,0.0,7.400013,9.400016,9.599984,4.599993,7.0,0.33333287,0.0,0.40000072,0.80000144,0.0,0.007821229,0.0,0.05027933,0.010614525,0.0,0.03682254,0.003044134,0.004335196,0.005586592,0.05027933,0.025698323,0.0,0.032563124,0.045558654,0.0,0.0,0.005586592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,2,0,session,179,553.0,1.0
0.07027027027027027,0.021621621621621623,0.8756756756756757,0.021621621621621623,0.010810810810810811,0.6782939189189189,5,0.010810811,0.021621622,0.07027027,0.021621622,0.8756757,0.5051802,0.14285703,1.0,0.0,-0.016436884,-0.7783887,0.78183025,0.62348944,0.5,0.8660266,0.25,0.0,0.8000015,0.0,0.0,0.0,1.0,0.0,0.40000075,0.0,0.0,1.0,0.0,7.400013,9.400016,9.599984,4.5999928,7.0,0.33333284,0.0,0.40000075,0.8000015,0.0,0.007567567,0.021621622,0.021621622,0.0054054055,0.0,0.03761007,0.0023345947,0.0077146864,0.004324325,0.021691894,0.019459462,0.0,0.031840004,0.044129726,0.010810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,2,1,session,185,544.0,1.0
0.017857142857142856,0.0,0.8928571428571429,0.07142857142857142,0.017857142857142856,0.6766183035714286,4,0.017857144,0.071428575,0.017857144,0.0,0.89285713,0.38244066,0.2857142,1.0,0.0,0.64130944,-0.701326,0.97492874,-0.22252084,0.5,0.86602503,0.25,0.0,0.7999996,0.0,0.0,0.0,1.0,0.0,0.3999998,0.0,0.0,1.0,0.0,7.3999963,9.399996,9.600003,4.6000023,7.0,0.33333328,0.0,0.3999998,0.7999996,0.0,0.0017857143,0.071428575,0.0,0.0,0.0,0.029824955,0.0007321429,0.001,0.007142857,0.0,0.0035714286,0.0,0.033225,0.046071433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,2,2,session,56,219.46666666666667,1.0
0.10852713178294573,0.0,0.8682170542635659,0.015503875968992248,0.007751937984496124,0.6824127906976745,4,0.007751938,0.015503876,0.10852713,0.0,0.86821705,0.6082042,0.28571445,1.0,0.0,-0.59499586,-0.7394469,0.97492933,-0.22252084,0.5,0.8660261,0.25,0.0,0.8000008,0.0,0.0,0.0,1.0,0.0,0.4000004,0.0,0.0,1.0,0.0,7.4000087,9.400012,9.599988,4.6000004,7.0,0.3333332,0.0,0.4000004,0.8000008,0.0,0.012015504,0.015503876,0.046511628,0.006201551,0.0,0.05307202,0.003703101,0.0053023263,0.0015503876,0.03875969,0.026356593,0.0,0.030755034,0.042992253,0.007751938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,2,3,session,129,243.26666666666668,1.0
0.08196721311475409,0.0,0.8852459016393442,0.02185792349726776,0.01092896174863388,0.6800717213114754,4,0.010928961,0.021857923,0.08196721,0.0,0.8852459,0.5102461,0.42857122,1.0,0.0,-0.057666566,-0.76138556,0.4338837,-0.90097004,0.5,0.8660266,0.25,0.0,0.80000144,0.0,0.0,0.0,1.0,0.0,0.40000072,0.0,0.0,1.0,0.0,7.400013,9.400016,9.599984,4.5999928,7.0,0.33333287,0.0,0.40000072,0.80000144,0.0,0.009562841,0.021857923,0.010928961,0.0010928962,0.0,0.04313238,0.0029005464,0.0038852463,0.007650274,0.0,0.018579237,0.0,0.031426772,0.043338798,0.016393442,0.0,0.016393442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,2,4,session,183,538.0,1.0
0.0797872340425532,0.026595744680851064,0.8617021276595744,0.02127659574468085,0.010638297872340425,0.6790226063829787,5,0.010638298,0.021276595,0.07978723,0.026595745,0.86170214,0.5002215,0.5714281,1.0,0.0,0.007541765,-0.7431383,-0.4338837,-0.90097004,0.5,0.86602664,0.25,0.0,0.8000015,0.0,0.0,0.0,1.0,0.0,0.40000075,0.0,0.0,1.0,0.0,7.4000134,9.400016,9.599984,4.5999923,7.0,0.33333284,0.0,0.40000075,0.8000015,0.0,0.009574468,0.021276595,0.03723404,0.009042554,0.0,0.041910384,0.002920745,0.010843971,0.010106384,0.032039892,0.022340426,0.0,0.030067023,0.041414894,0.005319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,XHW0498,2,5,session,188,548.0,1.0
0.0,0.0,0.5,0.0,0.5,0.6328125,2,0.5,0.0,0.0,0.0,0.5,0.3541667,0.0,1.0,0.0,0.7865661,-0.6035534,0.0,1.0,0.5,0.8660254,0.25,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,6.0,2.0,7.0,2.4,5.8,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01345,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KLH0596,2,0,session,2,22.766666666666666,1.0
0.0,0.0,1.0,0.0,0.0,0.671875,1,0.0,0.0,0.0,0.0,1.0,0.42708334,0.0,1.0,0.0,0.43970478,-0.8910005,0.0,1.0,0.5,0.8660254,0.25,0.0,0.6,0.0,0.0,1.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,6.0,2.0,7.0,2.4,5.8,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515,0.051000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KLH0596,2,1,session,4,47.81666666666667,1.0
